sample_date,e_coli_cfu_per_100ml,lookback_days,site_id,site_name,receiving_watercourse,outfall_lat,outfall_lon,distance_miles,spill_hours,event_count
2025-07-21,95.0,1,WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,51.36522788,-2.355883317,9.474,0.467,2
2025-07-21,95.0,1,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.667,1
2025-07-21,95.0,1,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.633,1
2025-07-21,95.0,1,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.467,1
2025-07-21,95.0,1,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,0.467,2
2025-07-21,95.0,1,WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,51.37779494,-2.360003831,8.844,0.567,1
2025-07-21,95.0,1,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.367,1
2025-07-21,95.0,1,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.3,1
2025-07-21,95.0,1,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.4,1
2025-07-21,95.0,1,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.133,2
2025-07-21,95.0,1,WXW00645,BATH LOOP ROAD WALCOT STREET CAR PARK,RIVER AVON,51.38319443,-2.358580471,8.708,0.033,1
2025-07-21,95.0,1,WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,51.38932493,-2.356271423,8.597,0.067,2
2025-07-21,95.0,1,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.333,1
2025-07-21,95.0,1,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.467,1
2025-07-21,95.0,1,WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,51.3770909,-2.360874751,8.838,0.333,1
2025-07-21,95.0,1,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,0.567,1
2025-07-21,95.0,1,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.267,1
2025-07-21,95.0,1,WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,51.38785483,-2.357725877,8.587,0.233,3
2025-07-21,95.0,1,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.267,1
2025-07-21,95.0,1,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,0.95,1
2025-07-21,95.0,1,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.333,1
2025-07-21,95.0,1,WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,51.37211358,-2.373880263,8.566,0.2,1
2025-07-21,95.0,1,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,0.2,1
2025-07-21,95.0,2,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.483,5
2025-07-21,95.0,2,WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,51.48509806,-2.682730466,6.948,0.433,2
2025-07-21,95.0,2,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.3,1
2025-07-21,95.0,2,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.4,2
2025-07-21,95.0,2,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,0.533,2
2025-07-21,95.0,2,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,0.367,2
2025-07-21,95.0,2,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,0.7,2
2025-07-21,95.0,2,WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,51.35788466,-2.342757095,10.23,0.5,2
2025-07-21,95.0,2,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,1.333,2
2025-07-21,95.0,2,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,0.3,1
2025-07-21,95.0,2,WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,51.3721505,-2.350291007,9.406,0.133,4
2025-07-21,95.0,2,WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,51.41808508,-2.504501927,2.264,0.017,1
2025-07-21,95.0,2,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,0.167,1
2025-07-21,95.0,2,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,0.15,2
2025-07-21,95.0,2,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,0.333,1
2025-07-21,95.0,2,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,0.2,2
2025-07-21,95.0,2,WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,51.37829992,-2.365352793,8.63,0.367,1
2025-07-21,95.0,2,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.267,1
2025-07-21,95.0,2,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,0.267,1
2025-07-21,95.0,2,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.6,1
2025-07-21,95.0,2,WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,51.36522788,-2.355883317,9.474,0.467,2
2025-07-21,95.0,2,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.667,1
2025-07-21,95.0,2,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.633,1
2025-07-21,95.0,2,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.467,1
2025-07-21,95.0,2,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,0.467,2
2025-07-21,95.0,2,WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,51.37779494,-2.360003831,8.844,0.567,1
2025-07-21,95.0,2,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.367,1
2025-07-21,95.0,2,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.3,1
2025-07-21,95.0,2,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.4,1
2025-07-21,95.0,2,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.133,2
2025-07-21,95.0,2,WXW00645,BATH LOOP ROAD WALCOT STREET CAR PARK,RIVER AVON,51.38319443,-2.358580471,8.708,0.033,1
2025-07-21,95.0,2,WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,51.38932493,-2.356271423,8.597,0.067,2
2025-07-21,95.0,2,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.333,1
2025-07-21,95.0,2,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.467,1
2025-07-21,95.0,2,WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,51.3770909,-2.360874751,8.838,0.333,1
2025-07-21,95.0,2,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,0.567,1
2025-07-21,95.0,2,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.267,1
2025-07-21,95.0,2,WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,51.38785483,-2.357725877,8.587,0.233,3
2025-07-21,95.0,2,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.267,1
2025-07-21,95.0,2,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,0.95,1
2025-07-21,95.0,2,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.333,1
2025-07-21,95.0,2,WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,51.37211358,-2.373880263,8.566,0.2,1
2025-07-21,95.0,2,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,0.2,1
2025-07-21,95.0,3,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.483,5
2025-07-21,95.0,3,WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,51.48509806,-2.682730466,6.948,0.433,2
2025-07-21,95.0,3,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.3,1
2025-07-21,95.0,3,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.4,2
2025-07-21,95.0,3,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,0.533,2
2025-07-21,95.0,3,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,0.367,2
2025-07-21,95.0,3,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,0.7,2
2025-07-21,95.0,3,WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,51.35788466,-2.342757095,10.23,0.5,2
2025-07-21,95.0,3,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,1.333,2
2025-07-21,95.0,3,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,0.3,1
2025-07-21,95.0,3,WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,51.3721505,-2.350291007,9.406,0.133,4
2025-07-21,95.0,3,WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,51.41808508,-2.504501927,2.264,0.017,1
2025-07-21,95.0,3,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,0.167,1
2025-07-21,95.0,3,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,0.15,2
2025-07-21,95.0,3,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,0.333,1
2025-07-21,95.0,3,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,0.2,2
2025-07-21,95.0,3,WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,51.37829992,-2.365352793,8.63,0.367,1
2025-07-21,95.0,3,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.267,1
2025-07-21,95.0,3,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,0.267,1
2025-07-21,95.0,3,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.6,1
2025-07-21,95.0,3,WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,51.36522788,-2.355883317,9.474,0.467,2
2025-07-21,95.0,3,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.667,1
2025-07-21,95.0,3,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.633,1
2025-07-21,95.0,3,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.467,1
2025-07-21,95.0,3,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,0.467,2
2025-07-21,95.0,3,WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,51.37779494,-2.360003831,8.844,0.567,1
2025-07-21,95.0,3,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.367,1
2025-07-21,95.0,3,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.3,1
2025-07-21,95.0,3,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.4,1
2025-07-21,95.0,3,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.133,2
2025-07-21,95.0,3,WXW00645,BATH LOOP ROAD WALCOT STREET CAR PARK,RIVER AVON,51.38319443,-2.358580471,8.708,0.033,1
2025-07-21,95.0,3,WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,51.38932493,-2.356271423,8.597,0.067,2
2025-07-21,95.0,3,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.333,1
2025-07-21,95.0,3,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.467,1
2025-07-21,95.0,3,WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,51.3770909,-2.360874751,8.838,0.333,1
2025-07-21,95.0,3,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,0.567,1
2025-07-21,95.0,3,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.267,1
2025-07-21,95.0,3,WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,51.38785483,-2.357725877,8.587,0.233,3
2025-07-21,95.0,3,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.267,1
2025-07-21,95.0,3,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,0.95,1
2025-07-21,95.0,3,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.333,1
2025-07-21,95.0,3,WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,51.37211358,-2.373880263,8.566,0.2,1
2025-07-21,95.0,3,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,0.2,1
2025-07-21,95.0,4,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.483,5
2025-07-21,95.0,4,WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,51.48509806,-2.682730466,6.948,0.433,2
2025-07-21,95.0,4,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.3,1
2025-07-21,95.0,4,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.4,2
2025-07-21,95.0,4,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,0.533,2
2025-07-21,95.0,4,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,0.367,2
2025-07-21,95.0,4,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,0.7,2
2025-07-21,95.0,4,WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,51.35788466,-2.342757095,10.23,0.5,2
2025-07-21,95.0,4,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,1.333,2
2025-07-21,95.0,4,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,0.3,1
2025-07-21,95.0,4,WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,51.3721505,-2.350291007,9.406,0.133,4
2025-07-21,95.0,4,WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,51.41808508,-2.504501927,2.264,0.017,1
2025-07-21,95.0,4,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,0.167,1
2025-07-21,95.0,4,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,0.15,2
2025-07-21,95.0,4,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,0.333,1
2025-07-21,95.0,4,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,0.2,2
2025-07-21,95.0,4,WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,51.37829992,-2.365352793,8.63,0.367,1
2025-07-21,95.0,4,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.267,1
2025-07-21,95.0,4,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,0.267,1
2025-07-21,95.0,4,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.6,1
2025-07-21,95.0,4,WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,51.36522788,-2.355883317,9.474,0.467,2
2025-07-21,95.0,4,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.667,1
2025-07-21,95.0,4,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.633,1
2025-07-21,95.0,4,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.467,1
2025-07-21,95.0,4,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,0.467,2
2025-07-21,95.0,4,WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,51.37779494,-2.360003831,8.844,0.567,1
2025-07-21,95.0,4,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.367,1
2025-07-21,95.0,4,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.3,1
2025-07-21,95.0,4,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.4,1
2025-07-21,95.0,4,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.133,2
2025-07-21,95.0,4,WXW00645,BATH LOOP ROAD WALCOT STREET CAR PARK,RIVER AVON,51.38319443,-2.358580471,8.708,0.033,1
2025-07-21,95.0,4,WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,51.38932493,-2.356271423,8.597,0.067,2
2025-07-21,95.0,4,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.333,1
2025-07-21,95.0,4,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.467,1
2025-07-21,95.0,4,WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,51.3770909,-2.360874751,8.838,0.333,1
2025-07-21,95.0,4,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,0.567,1
2025-07-21,95.0,4,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.267,1
2025-07-21,95.0,4,WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,51.38785483,-2.357725877,8.587,0.233,3
2025-07-21,95.0,4,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.267,1
2025-07-21,95.0,4,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,0.95,1
2025-07-21,95.0,4,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.333,1
2025-07-21,95.0,4,WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,51.37211358,-2.373880263,8.566,0.2,1
2025-07-21,95.0,4,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,0.2,1
2025-07-21,95.0,5,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.483,5
2025-07-21,95.0,5,WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,51.48509806,-2.682730466,6.948,0.433,2
2025-07-21,95.0,5,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.3,1
2025-07-21,95.0,5,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.4,2
2025-07-21,95.0,5,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,0.533,2
2025-07-21,95.0,5,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,0.367,2
2025-07-21,95.0,5,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,0.7,2
2025-07-21,95.0,5,WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,51.35788466,-2.342757095,10.23,0.5,2
2025-07-21,95.0,5,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,1.333,2
2025-07-21,95.0,5,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,0.3,1
2025-07-21,95.0,5,WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,51.3721505,-2.350291007,9.406,0.133,4
2025-07-21,95.0,5,WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,51.41808508,-2.504501927,2.264,0.017,1
2025-07-21,95.0,5,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,0.167,1
2025-07-21,95.0,5,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,0.15,2
2025-07-21,95.0,5,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,0.333,1
2025-07-21,95.0,5,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,0.2,2
2025-07-21,95.0,5,WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,51.37829992,-2.365352793,8.63,0.367,1
2025-07-21,95.0,5,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.267,1
2025-07-21,95.0,5,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,0.267,1
2025-07-21,95.0,5,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.6,1
2025-07-21,95.0,5,WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,51.36522788,-2.355883317,9.474,0.467,2
2025-07-21,95.0,5,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.667,1
2025-07-21,95.0,5,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.633,1
2025-07-21,95.0,5,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.467,1
