site_id,site_name,receiving_watercourse,in_conham_filter,outfall_lat,outfall_lon,distance_miles,upstream,event_start,event_end,duration_hours
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-05T12:04:00+00:00,2025-06-05T12:08:00+00:00,0.07
WXW00355,CHIPPENHAM HIGH STREET O/S 6,RIVER AVON(S),False,51.45865915,-2.115893157,18.063,True,2025-06-05T12:04:00+00:00,2025-06-05T12:56:00+00:00,0.87
WXW00328,CORSTON NEWTON ST LOE,CORSTON BROOK,False,51.38821688,-2.434198913,5.841,True,2025-06-05T12:06:00+00:00,2025-06-05T12:12:00+00:00,0.1
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-06-05T12:06:00+00:00,2025-06-05T12:12:00+00:00,0.1
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:07:00+00:00,2025-06-05T12:08:00+00:00,0.02
WXW00040,BRISTOL KINGSWOOD NEW CHELTENHAM ROAD O/S 43,WARMLEY BROOK VIA SWS,False,51.46708026,-2.506870378,1.951,True,2025-06-05T12:08:00+00:00,2025-06-05T12:22:00+00:00,0.23
WXW00458,CHIPPENHAM GASTONS ROAD,HARDENHUISH BROOK,False,51.46211081,-2.125747755,17.653,True,2025-06-05T12:10:00+00:00,2025-06-05T12:30:00+00:00,0.33
WXW00581,BRISTOL IRVING CLOSE SEYMOUR ROAD,TRIB OF WARMLEY BROOK VIA SWS,False,51.47865325,-2.504651472,2.672,True,2025-06-05T12:10:00+00:00,2025-06-05T12:18:00+00:00,0.13
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-05T12:12:00+00:00,2025-06-05T12:14:00+00:00,0.03
WXW00076,BRISTOL KINGSWOOD ALMA RD / NEW CHELTENHAM RD JUNCTION,WARMLEY BROOK VIA SWS,False,51.46662464,-2.499897636,2.126,True,2025-06-05T12:12:00+00:00,2025-06-05T12:14:00+00:00,0.03
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:13:00+00:00,2025-06-05T12:19:00+00:00,0.1
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),True,51.449659,-2.52216188,0.638,True,2025-06-05T12:13:00+00:00,2025-06-05T12:32:00+00:00,0.32
WXW00225,CAM VALLEY DUNKERTON INLET,CAM BROOK(S),False,51.32846272,-2.43008923,9.223,True,2025-06-05T12:16:00+00:00,2025-06-05T12:17:00+00:00,0.02
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-05T12:16:00+00:00,2025-06-05T13:00:00+00:00,0.73
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:22:00+00:00,2025-06-05T12:27:00+00:00,0.08
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,True,51.41509871,-2.494201826,2.7,True,2025-06-05T12:22:00+00:00,2025-06-05T13:44:00+00:00,1.37
WXW01048,BATHEASTON COALPIT ROAD JUNCTION WITH LONDON ROAD,ST. CATHERINES BROOK,False,51.4052369,-2.316815964,9.783,True,2025-06-05T12:24:00+00:00,2025-06-05T12:48:00+00:00,0.4
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-06-05T12:26:00+00:00,2025-06-05T12:28:00+00:00,0.03
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:33:00+00:00,2025-06-05T12:35:00+00:00,0.03
WXW00040,BRISTOL KINGSWOOD NEW CHELTENHAM ROAD O/S 43,WARMLEY BROOK VIA SWS,False,51.46708026,-2.506870378,1.951,True,2025-06-05T12:36:00+00:00,2025-06-05T12:58:00+00:00,0.37
WXW00980,MELKSHAM SHAW C OF E SCHOOL PLAYING FIELD,SOUTH BROOK,False,51.39149809,-2.162591668,16.457,True,2025-06-05T12:36:00+00:00,2025-06-05T12:56:00+00:00,0.33
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),True,51.449659,-2.52216188,0.638,True,2025-06-05T12:38:00+00:00,2025-06-05T12:39:00+00:00,0.02
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-06-05T12:38:00+00:00,2025-06-05T12:50:00+00:00,0.2
WXW00458,CHIPPENHAM GASTONS ROAD,HARDENHUISH BROOK,False,51.46211081,-2.125747755,17.653,True,2025-06-05T12:40:00+00:00,2025-06-05T12:46:00+00:00,0.1
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),True,51.449659,-2.52216188,0.638,True,2025-06-05T12:41:00+00:00,2025-06-05T13:04:00+00:00,0.38
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:43:00+00:00,2025-06-05T12:44:00+00:00,0.02
WXW00305,FRAMPTON COTTERELL CLYDE RD BRICKENHILL PARSONAGE BRIDGE,RIVER FROME,False,51.53298093,-2.48117561,6.511,True,2025-06-05T12:50:00+00:00,2025-06-05T12:58:00+00:00,0.13
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),True,51.3787231,-2.49925566,4.82,True,2025-06-05T12:52:00+00:00,2025-06-05T12:53:00+00:00,0.02
WXW00405,BRISTOL ELLESMERE ROAD R/O 15 AND 16,TRIB OF THE BRISLINGTON BROOK,False,51.4269522,-2.554036022,1.489,False,2025-06-05T12:52:00+00:00,2025-06-05T13:28:00+00:00,0.6
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-06-05T12:54:00+00:00,2025-06-05T12:56:00+00:00,0.03
WXW01260,WILLSBRIDGE ,RIVER AVON,True,51.42875006,-2.487344,2.328,True,2025-06-05T12:54:00+00:00,2025-06-05T14:02:00+00:00,1.13
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-06-05T13:54:00+00:00,2025-06-05T13:56:00+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-05T13:58:00+00:00,2025-06-05T14:08:00+00:00,0.17
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-06-05T13:58:00+00:00,2025-06-05T14:14:00+00:00,0.27
WXW00408,BATH ENTRY HILL GARDENS R/G NO 6 (LYNCOMBE VALE),THE RIVER AVON,False,51.36781734,-2.364723499,9.06,True,2025-06-05T14:06:00+00:00,2025-06-05T14:18:00+00:00,0.2
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,True,51.36051886,-2.372363948,9.11,True,2025-06-05T14:06:00+00:00,2025-06-05T14:12:00+00:00,0.1
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-05T14:10:00+00:00,2025-06-05T14:12:00+00:00,0.03
WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,True,51.35788466,-2.342757095,10.23,True,2025-06-05T14:10:00+00:00,2025-06-05T14:14:00+00:00,0.07
WXW00785,PEASEDOWN ST JOHN NEW BUILDINGS / WHITEBROOK LANE,UNNAMED DITCH(S),False,51.31459192,-2.438755094,9.908,True,2025-06-05T14:11:00+00:00,2025-06-05T14:16:00+00:00,0.08
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,True,51.37002139,-2.36726937,8.881,True,2025-06-05T14:12:00+00:00,2025-06-05T14:18:00+00:00,0.1
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,True,51.37356999,-2.35070411,9.339,True,2025-06-05T14:14:00+00:00,2025-06-05T14:22:00+00:00,0.13
WXW00729,MONKTON COMBE MILL LANE,MIDFORD BROOK (VIA SWS),False,51.3565886,-2.32746681,10.82,True,2025-06-05T14:14:00+00:00,2025-06-05T14:36:00+00:00,0.37
WXW00639,LONG DEAN INLET,BY BROOK,False,51.47954044,-2.220648616,13.735,True,2025-06-05T14:20:00+00:00,2025-06-05T14:35:00+00:00,0.25
WXW00795,BATH NEWBRIDGE ROAD R/O NO 131,RIVER AVON(S),False,51.38381143,-2.393288871,7.415,True,2025-06-05T14:23:00+00:00,2025-06-05T14:33:00+00:00,0.17
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,True,51.38413278,-2.371980745,8.176,True,2025-06-05T14:26:00+00:00,2025-06-05T14:28:00+00:00,0.03
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,True,51.38413278,-2.371980745,8.176,True,2025-06-05T14:30:00+00:00,2025-06-05T14:32:00+00:00,0.03
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,True,51.38273558,-2.355717322,8.831,True,2025-06-05T14:32:00+00:00,2025-06-05T14:38:00+00:00,0.1
WXW00923,BOX BOX RECREATION GROUND (ADJ TO),BY BROOK,False,51.41726209,-2.25258963,12.306,True,2025-06-05T14:36:00+00:00,2025-06-05T14:44:00+00:00,0.13
WXW01127,HOLT THE STAR,TRIBUTARY OF THE RIVER AVON,False,51.35396093,-2.195402024,15.922,True,2025-06-05T14:42:00+00:00,2025-06-05T15:30:00+00:00,0.8
WXW00355,CHIPPENHAM HIGH STREET O/S 6,RIVER AVON(S),False,51.45865915,-2.115893157,18.063,True,2025-06-05T14:48:00+00:00,2025-06-05T15:28:00+00:00,0.67
WXW00964,MELKSHAM BATH ROAD OFF ROAD F/O SCOUT HALL,CLACKERS BROOK,False,51.37611703,-2.138500273,17.728,True,2025-06-05T14:54:00+00:00,2025-06-05T16:00:00+00:00,1.1
WXW00971,MELKSHAM SEMINGTON ROAD O/S POLICE STATION,RIVER AVON(S),False,51.36640375,-2.140252169,17.849,True,2025-06-05T14:54:00+00:00,2025-06-05T15:04:00+00:00,0.17
WXW00894,PUCKLECHURCH STORM TANK,FELTHAM BROOK,False,51.47970742,-2.417167718,5.608,True,2025-06-05T15:04:00+00:00,2025-06-05T16:13:00+00:00,1.15
WXW00980,MELKSHAM SHAW C OF E SCHOOL PLAYING FIELD,SOUTH BROOK,False,51.39149809,-2.162591668,16.457,True,2025-06-05T15:10:00+00:00,2025-06-05T15:16:00+00:00,0.1
WXW00894,PUCKLECHURCH STORM TANK,FELTHAM BROOK,False,51.47970742,-2.417167718,5.608,True,2025-06-05T16:15:00+00:00,2025-06-05T16:22:00+00:00,0.12
WXW00894,PUCKLECHURCH STORM TANK,FELTHAM BROOK,False,51.47970742,-2.417167718,5.608,True,2025-06-05T16:23:00+00:00,2025-06-05T16:24:00+00:00,0.02
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-07T06:34:00+00:00,2025-06-07T06:48:00+00:00,0.23
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-06-07T06:37:00+00:00,2025-06-07T06:48:00+00:00,0.18
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-06-07T10:30:00+00:00,2025-06-07T11:18:00+00:00,0.8
WXW00019,BRISTOL HENLEAZE ROAD O/S EASTFIELD INN,TRIB OF RIVER TRYM VIA SWS,False,51.48917684,-2.608211379,4.4,False,2025-06-07T10:32:00+00:00,2025-06-07T10:40:00+00:00,0.13
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-07T10:34:00+00:00,2025-06-07T11:46:00+00:00,1.2
WXW01203,BRISTOL WELLINGTON HILL WEST NO 158,TRIB OF RIVER TRYM VIA SWS,False,51.49224288,-2.599508837,4.298,False,2025-06-07T10:34:00+00:00,2025-06-07T11:54:00+00:00,1.33
WXW00819,BRISTOL OAKLEY ROAD / FILTON AVENUE NEW,HORFIELD BROOK (S),False,51.49171599,-2.577276537,3.718,False,2025-06-07T10:34:00+00:00,2025-06-07T11:24:00+00:00,0.83
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-06-07T10:34:00+00:00,2025-06-07T12:35:00+00:00,2.02
WXW01233,BRISTOL WESTBURY ROAD / GRANGE COURT ROAD,RIVER TRYM VIA SWS,False,51.48842918,-2.617073673,4.648,False,2025-06-07T10:36:00+00:00,2025-06-07T10:40:00+00:00,0.07
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-06-07T10:40:00+00:00,2025-06-07T10:42:00+00:00,0.03
WXW00468,BRISTOL GLENWOOD ROAD SIDE OF NO 2 WESTBURY ON TRYM,TRIBUTARY OF THE RIVER TRYM,False,51.49280172,-2.604500077,4.469,False,2025-06-07T10:40:00+00:00,2025-06-07T11:34:00+00:00,0.9
WXW00338,BRISTOL CRANBROOK ROAD O/S NO.67,CRANBROOK VIA SWS,False,51.47315178,-2.598049116,3.352,False,2025-06-07T10:42:00+00:00,2025-06-07T10:44:00+00:00,0.03
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-06-07T10:42:00+00:00,2025-06-07T11:36:00+00:00,0.9
WXW00019,BRISTOL HENLEAZE ROAD O/S EASTFIELD INN,TRIB OF RIVER TRYM VIA SWS,False,51.48917684,-2.608211379,4.4,False,2025-06-07T10:46:00+00:00,2025-06-07T11:06:00+00:00,0.33
WXW00398,BRISTOL EAST HILL / CHOCK LANE,RIVER TRYM VIA SWS,False,51.4924465,-2.614030994,4.737,False,2025-06-07T10:48:00+00:00,2025-06-07T10:50:00+00:00,0.03
WXW01231,BRISTOL HIGH STREET / HENBURY ROAD,RIVER AVON (S),False,51.49494442,-2.617795462,4.973,False,2025-06-07T10:49:00+00:00,2025-06-07T11:41:00+00:00,0.87
WXW00022,BRISTOL HENLEAZE ROAD OPP 1 PYCROFT AVE,TRIB OF RIVER TRYM VIA SWS,False,51.4905273,-2.607883661,4.455,False,2025-06-07T10:50:00+00:00,2025-06-07T11:02:00+00:00,0.2
WXW00012,BRISTOL WELLINGTON HILL WEST NO 175,RIVER TRYM VIA SWS,False,51.49234259,-2.601109013,4.348,False,2025-06-07T10:50:00+00:00,2025-06-07T10:52:00+00:00,0.03
WXW01233,BRISTOL WESTBURY ROAD / GRANGE COURT ROAD,RIVER TRYM VIA SWS,False,51.48842918,-2.617073673,4.648,False,2025-06-07T10:50:00+00:00,2025-06-07T11:02:00+00:00,0.2
WXW00398,BRISTOL EAST HILL / CHOCK LANE,RIVER TRYM VIA SWS,False,51.4924465,-2.614030994,4.737,False,2025-06-07T10:52:00+00:00,2025-06-07T10:56:00+00:00,0.07
WXW00469,BRISTOL GLOUCESTER ROAD/CAMBRIDGE ROAD,BRISTOL AVON VIA SWS ESTUARINE,False,51.47989534,-2.589223531,3.369,False,2025-06-07T10:54:00+00:00,2025-06-07T11:06:00+00:00,0.2
WXW00338,BRISTOL CRANBROOK ROAD O/S NO.67,CRANBROOK VIA SWS,False,51.47315178,-2.598049116,3.352,False,2025-06-07T10:54:00+00:00,2025-06-07T11:10:00+00:00,0.27
WXW01157,BRISTOL TRYM ROAD O/S NO 41,RIVER TRYM,False,51.49421322,-2.61491902,4.849,False,2025-06-07T10:55:00+00:00,2025-06-07T11:35:00+00:00,0.67
WXW00012,BRISTOL WELLINGTON HILL WEST NO 175,RIVER TRYM VIA SWS,False,51.49234259,-2.601109013,4.348,False,2025-06-07T10:56:00+00:00,2025-06-07T10:58:00+00:00,0.03
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-06-07T10:58:00+00:00,2025-06-07T11:02:00+00:00,0.07
WXW00504,WINTERBOURNE HARCOMBE FARM HICKS COMMON IN FIELD,RIVER FROME,False,51.51820761,-2.496282561,5.332,True,2025-06-07T11:00:00+00:00,2025-06-07T11:08:00+00:00,0.13
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-06-07T11:10:00+00:00,2025-06-07T11:12:00+00:00,0.03
WXW00338,BRISTOL CRANBROOK ROAD O/S NO.67,CRANBROOK VIA SWS,False,51.47315178,-2.598049116,3.352,False,2025-06-07T11:16:00+00:00,2025-06-07T11:24:00+00:00,0.13
WXW00743,BRISTOL MINA ROAD O/S NO 212,RIVER AVON VIA SWS (ESTUARINE),False,51.47347132,-2.577348591,2.695,False,2025-06-07T11:20:00+00:00,2025-06-07T11:22:00+00:00,0.03
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-06-07T11:20:00+00:00,2025-06-07T11:24:00+00:00,0.07
WXW00743,BRISTOL MINA ROAD O/S NO 212,RIVER AVON VIA SWS (ESTUARINE),False,51.47347132,-2.577348591,2.695,False,2025-06-07T11:24:00+00:00,2025-06-07T11:38:00+00:00,0.23
WXW00329,BRISTOL COTHAM BROW O/S NO 137,RIVER AVON(E),False,51.46861489,-2.593728365,3.021,False,2025-06-07T11:28:00+00:00,2025-06-07T11:30:00+00:00,0.03
WXW00040,BRISTOL KINGSWOOD NEW CHELTENHAM ROAD O/S 43,WARMLEY BROOK VIA SWS,False,51.46708026,-2.506870378,1.951,True,2025-06-07T11:50:00+00:00,2025-06-07T12:02:00+00:00,0.2
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-07T11:52:00+00:00,2025-06-07T11:56:00+00:00,0.07
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-06-07T12:00:00+00:00,2025-06-07T12:10:00+00:00,0.17
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-06-07T12:36:00+00:00,2025-06-07T12:39:00+00:00,0.05
WXW00546,HINTON BLEWETT INLET,THE CAM BROOK,False,51.30768222,-2.58381616,9.711,False,2025-06-07T13:36:00+00:00,2025-06-07T14:38:00+00:00,1.03
WXW00699,CLUTTON MAYPOLE FARM,TRIB OF THE CAM BROOK,False,51.33044236,-2.544331862,7.916,False,2025-06-07T13:40:00+00:00,2025-06-07T13:42:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T13:45:26+00:00,2025-06-07T13:47:30+00:00,0.03
WXW00909,TIMSBURY RADFORD HILL,TRIB OF CAM BROOK (S),False,51.3248339,-2.473368422,8.706,True,2025-06-07T13:48:00+00:00,2025-06-07T14:44:00+00:00,0.93
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T13:48:41+00:00,2025-06-07T13:51:16+00:00,0.04
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-06-07T13:50:00+00:00,2025-06-07T15:05:00+00:00,1.25
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T13:53:23+00:00,2025-06-07T13:55:53+00:00,0.04
WXW00473,PAULTON GOOSARD BRIDGE,CAM BROOK,False,51.31761679,-2.496425315,8.946,True,2025-06-07T13:54:00+00:00,2025-06-07T15:06:00+00:00,1.2
WXW00408,BATH ENTRY HILL GARDENS R/G NO 6 (LYNCOMBE VALE),THE RIVER AVON,False,51.36781734,-2.364723499,9.06,True,2025-06-07T13:56:00+00:00,2025-06-07T14:50:00+00:00,0.9
WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,True,51.36416298,-2.390951611,8.339,True,2025-06-07T13:56:00+00:00,2025-06-07T14:08:00+00:00,0.2
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,True,51.36051886,-2.372363948,9.11,True,2025-06-07T13:56:00+00:00,2025-06-07T14:28:00+00:00,0.53
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,True,51.37002139,-2.36726937,8.881,True,2025-06-07T13:58:00+00:00,2025-06-07T14:42:00+00:00,0.73
WXW00406,BATH ENGLISHCOMBE LANE / SOUTHDOWN ROAD JUNCTION,RIVER AVON (S),False,51.36731503,-2.389484506,8.243,True,2025-06-07T13:58:00+00:00,2025-06-07T14:28:00+00:00,0.5
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T13:58:34+00:00,2025-06-07T14:01:42+00:00,0.05
WXW00304,CLUTTON GREENBROOK,TRIB OF CAM BROOK,False,51.32877615,-2.537121344,8.021,False,2025-06-07T13:59:00+00:00,2025-06-07T14:47:00+00:00,0.8
WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,True,51.37211358,-2.373880263,8.566,True,2025-06-07T14:00:00+00:00,2025-06-07T14:32:00+00:00,0.53
WXW00699,CLUTTON MAYPOLE FARM,TRIB OF THE CAM BROOK,False,51.33044236,-2.544331862,7.916,False,2025-06-07T14:00:00+00:00,2025-06-07T14:08:00+00:00,0.13
WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,True,51.35788466,-2.342757095,10.23,True,2025-06-07T14:00:00+00:00,2025-06-07T14:34:00+00:00,0.57
WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,True,51.37031562,-2.353466209,9.36,True,2025-06-07T14:02:00+00:00,2025-06-07T14:40:00+00:00,0.63
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,True,51.37356999,-2.35070411,9.339,True,2025-06-07T14:02:00+00:00,2025-06-07T15:00:00+00:00,0.97
WXW00407,BATH ENGLISHCOMBE LANE / STIRTINGDALE ROAD JUNCTION,RIVER AVON VIA SWS,True,51.36863118,-2.383016938,8.399,True,2025-06-07T14:04:00+00:00,2025-06-07T14:06:00+00:00,0.03
WXW00021,BATH HAZEL GROVE R/O NO 24 TO 39,RIVER AVON VIA SWS,True,51.37087685,-2.380966976,8.372,True,2025-06-07T14:04:00+00:00,2025-06-07T14:18:00+00:00,0.23
WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,True,51.37412477,-2.377617692,8.354,True,2025-06-07T14:04:00+00:00,2025-06-07T14:24:00+00:00,0.33
WXW00754,BATH MOORLAND ROAD NEAR NO 49,RIVER AVON(S),False,51.37653337,-2.377996702,8.244,True,2025-06-07T14:04:00+00:00,2025-06-07T14:32:00+00:00,0.47
WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,True,51.3721505,-2.350291007,9.406,True,2025-06-07T14:04:00+00:00,2025-06-07T14:08:00+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T14:04:59+00:00,2025-06-07T14:08:31+00:00,0.06
WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,True,51.37479874,-2.351747936,9.256,True,2025-06-07T14:06:00+00:00,2025-06-07T14:12:00+00:00,0.1
WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,True,51.36522788,-2.355883317,9.474,True,2025-06-07T14:06:00+00:00,2025-06-07T14:44:00+00:00,0.63
WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,True,51.37665449,-2.353601231,9.121,True,2025-06-07T14:06:00+00:00,2025-06-07T14:54:00+00:00,0.8
WXW00729,MONKTON COMBE MILL LANE,MIDFORD BROOK (VIA SWS),False,51.3565886,-2.32746681,10.82,True,2025-06-07T14:06:00+00:00,2025-06-07T15:04:00+00:00,0.97
WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,True,51.37371381,-2.350719576,9.333,True,2025-06-07T14:06:00+00:00,2025-06-07T14:30:00+00:00,0.4
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,True,51.37309972,-2.374807761,8.493,True,2025-06-07T14:08:00+00:00,2025-06-07T14:16:00+00:00,0.13
WXW00889,BATH PRIOR PARK ROAD OPP NO 9,RIVER AVON VIA SWS,True,51.37568581,-2.352789191,9.186,True,2025-06-07T14:08:00+00:00,2025-06-07T14:16:00+00:00,0.13
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T14:09:48+00:00,2025-06-07T14:11:40+00:00,0.03
WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,True,51.3721505,-2.350291007,9.406,True,2025-06-07T14:10:00+00:00,2025-06-07T14:16:00+00:00,0.1
WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,True,51.36416298,-2.390951611,8.339,True,2025-06-07T14:10:00+00:00,2025-06-07T14:12:00+00:00,0.03
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),True,51.34791074,-2.251289209,13.938,True,2025-06-07T14:10:00+00:00,2025-06-07T14:52:00+00:00,0.7
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-06-07T14:13:03+00:00,2025-06-07T14:14:17+00:00,0.02
WXW00424,BATH FIELDINGS ROAD,RIVER AVON VIA SWS,True,51.38093356,-2.388033848,7.715,True,2025-06-07T14:14:00+00:00,2025-06-07T14:26:00+00:00,0.2
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,True,51.37829992,-2.365352793,8.63,True,2025-06-07T14:14:00+00:00,2025-06-07T14:20:00+00:00,0.1
WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,True,51.3770909,-2.360874751,8.838,True,2025-06-07T14:14:00+00:00,2025-06-07T14:22:00+00:00,0.13
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,True,51.38273558,-2.355717322,8.831,True,2025-06-07T14:16:00+00:00,2025-06-07T14:42:00+00:00,0.43
